#{"t_start": 1618989415.266249, "env_id": "MotorTiming-v0"}
r,l,t
39.0,1773,1210.679408
40.0,934,1212.796927
40.0,943,1218.212235
40.0,999,1220.870664
39.0,1008,1226.902635
39.0,1082,1229.602738
40.0,1597,1237.015149
40.0,1639,1244.50629
39.0,1646,1251.931511
38.0,1733,1259.561323
40.0,1781,1263.9981
40.0,959,1269.8389
40.0,994,1272.268241
38.0,1019,1278.238793
39.0,1019,1280.740482
39.0,1125,1286.995997
40.0,1615,1294.441412
40.0,1609,1301.784335
40.0,1662,1305.925843
40.0,1679,1313.436925
36.0,1761,1320.699207
39.0,970,1325.999312
40.0,989,1328.214163
38.0,1021,1333.788918
40.0,1071,1336.489576
40.0,1071,1342.638008
40.0,1563,1349.899384
40.0,1629,1354.640268
40.0,1642,1362.631341
40.0,1672,1370.664898
39.0,1709,1378.530796
40.0,945,1380.93274
40.0,919,1387.101775
36.0,988,1389.813087
40.0,1080,1396.059093
39.0,1096,1398.815186
39.0,1634,1406.319425
39.0,1616,1413.750936
40.0,1643,1421.117587
40.0,1693,1428.195098
40.0,1766,1436.135597
39.0,966,1438.620661
40.0,971,1444.414708
36.0,977,1446.93145
38.0,1045,1452.872176
40.0,1040,1455.552661
40.0,1565,1462.88466
37.0,1642,1470.356487
40.0,1638,1474.436306
40.0,1727,1482.13737
39.0,1777,1490.212449
40.0,943,1495.857181
38.0,974,1498.113412
39.0,1017,1503.535032
38.0,1020,1505.839227
36.0,1057,1511.415101
40.0,1569,1518.748561
40.0,1664,1522.994527
40.0,1623,1530.474454
39.0,1697,1538.124482
40.0,1693,1545.763125
39.0,983,1548.160115
40.0,985,1554.033761
37.0,964,1556.402858
39.0,1038,1562.417614
40.0,1120,1565.229278
39.0,1560,1572.54838
38.0,1604,1579.931686
40.0,1680,1587.339498
39.0,1705,1594.288027
40.0,1733,1601.516004
37.0,892,1603.833989
40.0,973,1606.228649
40.0,1016,1612.240769
40.0,1042,1618.148523
40.0,1094,1620.971526
38.0,1617,1628.413821
40.0,1666,1636.16874
40.0,1678,1643.425381
39.0,1659,1647.396622
40.0,1754,1655.259721
38.0,966,1660.949532
40.0,988,1663.650571
35.0,987,1669.657503
39.0,1002,1672.272266
38.0,1039,1678.280032
40.0,1621,1685.691486
40.0,1583,1689.684839
40.0,1678,1697.286218
37.0,1747,1705.107434
39.0,1725,1713.635183
40.0,956,1716.117272
40.0,1014,1722.203021
39.0,984,1724.393572
40.0,1044,1730.520989
40.0,1099,1733.142872
35.0,1576,1740.430752
40.0,1664,1747.481853
34.0,1706,1755.671568
39.0,1688,1763.798204
39.0,1753,1771.746812
40.0,880,1774.026879
39.0,997,1779.965929
38.0,1030,1782.669992
40.0,1001,1788.617386
39.0,1135,1791.550729
40.0,1558,1798.960687
36.0,1612,1806.626017
38.0,1623,1814.145027
38.0,1662,1818.385135
38.0,1793,1826.466592
39.0,930,1832.368649
39.0,1009,1834.886333
40.0,1037,1841.019942
40.0,1081,1843.783633
39.0,1094,1850.08019
39.0,1603,1857.588779
40.0,1617,1861.671869
40.0,1628,1869.257989
40.0,1746,1877.255687
40.0,1773,1885.283096
40.0,962,1891.15471
40.0,948,1893.872674
39.0,1002,1899.998322
40.0,1022,1902.804222
40.0,1065,1908.874946
36.0,1616,1912.853876
40.0,1665,1920.095324
40.0,1639,1927.446026
40.0,1672,1934.58443
40.0,1758,1942.440597
38.0,939,1944.882818
40.0,937,1950.573411
40.0,983,1952.799291
40.0,1007,1958.337055
40.0,1075,1961.138444
38.0,1567,1968.466492
38.0,1583,1975.396435
37.0,1660,1982.743571
40.0,1670,1986.585716
40.0,1748,1994.862527
39.0,958,2000.719743
34.0,1007,2003.476944
40.0,962,2009.730949
40.0,1059,2012.053187
39.0,1040,2017.56078
40.0,1585,2024.529862
39.0,1676,2028.255988
40.0,1622,2034.979325
40.0,1721,2042.041331
33.0,1691,2048.949023
39.0,926,2050.972569
40.0,929,2056.736449
40.0,1045,2059.597334
40.0,1040,2065.795691
40.0,1057,2068.413454
40.0,1607,2075.904707
40.0,1648,2083.450486
40.0,1668,2091.243091
40.0,1662,2098.958583
40.0,1768,2106.942568
40.0,923,2109.351901
40.0,953,2115.25792
40.0,964,2117.587119
40.0,1021,2123.216126
39.0,1032,2125.718154
40.0,1615,2132.853836
40.0,1606,2140.175186
39.0,1734,2147.956234
40.0,1716,2152.262808
40.0,1742,2160.033781
40.0,901,2165.681735
38.0,917,2167.983417
40.0,1021,2173.929856
39.0,1041,2176.53009
40.0,1138,2182.782511
38.0,1597,2190.246321
40.0,1670,2194.416495
38.0,1702,2202.194414
40.0,1710,2210.032238
38.0,1787,2217.947353
40.0,951,2223.659416
39.0,974,2226.180042
38.0,975,2231.949083
39.0,1081,2234.763539
38.0,1032,2240.735892
37.0,1624,2244.863156
37.0,1670,2252.465716
37.0,1647,2260.010373
38.0,1688,2268.025302
40.0,1710,2275.628838
40.0,940,2278.001806
40.0,936,2283.718871
40.0,1000,2286.248684
39.0,1060,2292.232283
40.0,1111,2295.019972
38.0,1593,2302.394683
38.0,1635,2309.862806
40.0,1640,2317.328219
40.0,1677,2324.833448
40.0,1730,2329.188194
40.0,885,2334.873979
37.0,976,2337.300035
39.0,983,2343.526504
40.0,1048,2346.15925
40.0,1048,2352.190607
40.0,1635,2359.607826
39.0,1639,2363.688751
40.0,1648,2371.197771
39.0,1683,2378.884435
39.0,1754,2386.948424
40.0,935,2392.603712
40.0,957,2395.076791
40.0,980,2397.470777
40.0,997,2403.476278
40.0,1083,2409.488575
40.0,1548,2413.411954
40.0,1645,2420.956698
40.0,1661,2428.50852
40.0,1695,2436.140009
40.0,1732,2443.828297
40.0,947,2446.235678
40.0,950,2451.98732
39.0,1004,2454.534577
39.0,1085,2460.644321
39.0,1097,2463.413742
40.0,1577,2470.768699
35.0,1644,2478.876942
40.0,1703,2487.280523
40.0,1719,2495.033478
39.0,1736,2499.420697
40.0,930,2505.193636
40.0,942,2507.530944
39.0,1033,2513.713257
40.0,1074,2516.498251
37.0,1095,2523.09104
