#{"t_start": 1618934703.7548668, "env_id": "MotorTiming-v0"}
r,l,t
40.0,897,2281.144082
36.0,975,2286.47619
40.0,1019,2291.673323
39.0,1032,2296.645488
39.0,1057,2301.91655
39.0,1589,2309.551316
40.0,1638,2317.452723
40.0,1668,2325.458168
40.0,1743,2334.047992
40.0,1713,2342.296383
40.0,895,2346.624394
38.0,974,2351.305477
40.0,1005,2356.110371
39.0,1035,2361.326159
40.0,1084,2366.502569
40.0,1623,2374.31358
40.0,1596,2382.006617
40.0,1671,2390.266453
40.0,1727,2398.527905
40.0,1703,2406.675329
39.0,893,2410.994122
40.0,928,2415.411396
40.0,1001,2420.478515
40.0,988,2425.144199
38.0,1116,2430.569681
39.0,1622,2438.353648
40.0,1601,2446.03867
39.0,1645,2454.169602
39.0,1749,2462.591649
37.0,1771,2471.112213
40.0,937,2475.611246
40.0,970,2480.578605
40.0,1041,2485.527524
39.0,995,2490.359371
40.0,1038,2495.325313
40.0,1556,2502.744182
38.0,1658,2511.058892
40.0,1717,2519.371908
38.0,1679,2527.408372
39.0,1737,2535.729956
36.0,965,2540.618643
40.0,1014,2545.408521
40.0,1007,2550.281215
39.0,1095,2555.516419
40.0,1079,2560.656841
34.0,1584,2568.4007
40.0,1682,2576.514848
40.0,1631,2584.306187
38.0,1703,2592.498702
40.0,1781,2601.244357
40.0,967,2605.831667
40.0,927,2610.34048
40.0,997,2615.092039
40.0,1095,2620.390375
40.0,1126,2625.765477
40.0,1575,2633.554393
40.0,1667,2641.519448
40.0,1684,2649.579611
37.0,1740,2658.07673
37.0,1748,2666.427582
39.0,963,2671.083003
40.0,977,2675.73127
39.0,1010,2680.577878
40.0,999,2685.346179
39.0,1073,2690.728782
35.0,1609,2698.416377
39.0,1627,2706.193821
40.0,1627,2713.969467
40.0,1677,2722.282727
38.0,1758,2730.704535
40.0,919,2735.108264
39.0,1011,2739.936634
40.0,976,2744.62831
39.0,1052,2749.875502
39.0,1040,2754.904672
40.0,1555,2762.343253
39.0,1665,2770.311579
35.0,1620,2778.257762
38.0,1757,2786.667183
40.0,1734,2794.97656
40.0,934,2799.496704
40.0,912,2803.833632
40.0,1017,2808.935543
38.0,1083,2814.154218
40.0,1046,2819.162416
40.0,1591,2826.771533
40.0,1669,2834.770572
40.0,1687,2843.143674
39.0,1682,2851.209177
37.0,1728,2859.49054
40.0,893,2863.739111
40.0,960,2868.597662
40.0,985,2873.312318
40.0,992,2878.11063
40.0,1033,2883.046551
39.0,1631,2891.372004
40.0,1626,2900.561733
40.0,1615,2909.325602
38.0,1689,2918.339832
40.0,1753,2927.509082
39.0,933,2932.52235
40.0,948,2937.640567
39.0,1026,2943.121594
40.0,1079,2948.903354
37.0,1051,2954.449523
36.0,1579,2962.855333
40.0,1605,2971.334674
40.0,1663,2980.216997
40.0,1666,2989.151187
39.0,1753,2998.62241
38.0,879,3003.347607
40.0,977,3008.455338
40.0,955,3013.489437
39.0,1024,3018.866525
40.0,1029,3024.391439
36.0,1585,3032.766243
39.0,1583,3041.226925
40.0,1620,3049.857914
38.0,1745,3059.110842
40.0,1758,3068.416233
38.0,965,3073.467376
40.0,932,3078.412387
40.0,1022,3083.671723
40.0,1043,3089.228304
40.0,1125,3095.173495
40.0,1606,3103.71018
40.0,1668,3112.641619
40.0,1682,3121.455257
40.0,1661,3130.276744
39.0,1784,3139.912351
38.0,883,3144.516079
40.0,964,3149.693992
40.0,996,3154.894913
39.0,1008,3160.302201
39.0,1079,3166.013269
40.0,1620,3174.590462
40.0,1610,3183.043444
40.0,1672,3191.892007
40.0,1743,3200.976228
37.0,1782,3210.481509
40.0,919,3215.347695
39.0,1011,3220.749368
40.0,998,3225.915013
40.0,1107,3232.028618
38.0,1071,3237.588262
39.0,1597,3245.978853
38.0,1666,3254.611226
40.0,1625,3263.194524
40.0,1748,3272.438836
40.0,1715,3281.515383
38.0,936,3286.41969
40.0,954,3291.556376
38.0,1028,3296.965737
37.0,1087,3302.64207
39.0,1069,3308.292782
38.0,1613,3316.613509
40.0,1671,3325.395084
39.0,1634,3333.910798
40.0,1661,3342.657359
40.0,1769,3352.028662
38.0,882,3356.686206
39.0,962,3361.72754
38.0,977,3366.972694
40.0,1036,3372.331113
40.0,1068,3377.946038
38.0,1635,3386.502787
40.0,1692,3395.291348
40.0,1673,3404.160048
40.0,1731,3413.491886
37.0,1769,3422.918233
40.0,930,3427.835718
39.0,996,3433.124254
40.0,1017,3438.53297
39.0,1001,3443.781992
40.0,1068,3449.555439
40.0,1639,3458.114463
40.0,1615,3466.572856
39.0,1653,3475.461248
40.0,1710,3484.485606
40.0,1697,3493.326839
40.0,927,3498.167474
40.0,969,3503.238272
40.0,982,3508.369025
40.0,1042,3513.970153
40.0,1033,3519.448399
40.0,1564,3527.787684
40.0,1607,3536.292994
34.0,1712,3545.459334
40.0,1700,3554.383021
40.0,1699,3563.400438
40.0,901,3568.268896
40.0,985,3573.398573
40.0,1020,3578.801838
38.0,1007,3584.107344
40.0,1072,3589.862277
38.0,1596,3598.245114
38.0,1667,3607.032496
40.0,1706,3615.953765
40.0,1733,3625.129011
40.0,1696,3635.461015
40.0,928,3640.362715
40.0,917,3645.182173
40.0,982,3650.402394
40.0,1066,3656.033173
40.0,1050,3661.575376
40.0,1641,3670.231628
40.0,1674,3679.078837
39.0,1639,3687.620028
39.0,1687,3696.512778
40.0,1738,3705.711267
40.0,951,3710.944485
39.0,952,3715.987254
40.0,1049,3721.499818
40.0,1089,3727.296284
38.0,1081,3732.910113
40.0,1569,3741.210137
40.0,1650,3749.85734
39.0,1634,3758.544189
40.0,1734,3767.658252
40.0,1784,3777.349897
40.0,927,3782.248123
40.0,959,3787.301095
40.0,952,3792.16701
40.0,1033,3797.583471
37.0,1129,3803.522994
40.0,1566,3811.896263
38.0,1599,3820.264224
39.0,1712,3829.455539
40.0,1657,3838.226794
40.0,1794,3847.778863
40.0,966,3852.923763
40.0,937,3857.863047
40.0,985,3862.94736
37.0,995,3868.255198
40.0,1116,3874.258989
40.0,1593,3882.680721
40.0,1604,3891.205093
39.0,1671,3899.92442
39.0,1727,3909.004068
40.0,1779,3918.42577
40.0,932,3923.397415
40.0,947,3928.39345
40.0,1049,3933.842159
40.0,1068,3939.531951
38.0,1051,3945.070984
40.0,1558,3953.434464
40.0,1616,3961.96029
40.0,1704,3970.999931
40.0,1686,3979.979648
40.0,1757,3989.210356
40.0,892,3993.828567
39.0,966,3999.100894
40.0,1058,4004.764846
40.0,1050,4010.423624
38.0,1095,4016.181304
40.0,1546,4024.322927
40.0,1607,4032.738221
39.0,1672,4041.606848
40.0,1716,4051.059341
38.0,1755,4061.243378
40.0,921,4066.06938
39.0,921,4071.135102
40.0,957,4076.239658
38.0,1048,4081.784265
40.0,1059,4087.33608
40.0,1638,4096.062847
40.0,1677,4104.922761
38.0,1629,4113.515602
40.0,1754,4122.84614
40.0,1739,4132.139627
40.0,895,4136.852521
39.0,923,4141.666023
37.0,968,4146.786789
40.0,1049,4152.253022
40.0,1118,4158.146716
40.0,1573,4166.330598
40.0,1654,4175.075061
39.0,1626,4183.636796
39.0,1737,4192.883724
40.0,1731,4202.02442
40.0,971,4207.098676
40.0,938,4212.091259
38.0,1028,4217.478725
39.0,1022,4222.95977
40.0,1033,4228.351265
40.0,1557,4236.54402
40.0,1653,4245.261011
39.0,1712,4254.54181
40.0,1737,4263.577225
40.0,1755,4272.749557
40.0,922,4277.632332
38.0,1011,4283.007457
40.0,1047,4288.499345
40.0,1049,4293.970446
38.0,1099,4299.811202
40.0,1550,4308.009289
40.0,1611,4316.645051
36.0,1631,4325.175782
40.0,1678,4334.012085
40.0,1780,4343.430379
39.0,884,4348.12455
40.0,1015,4353.579866
40.0,1015,4358.978377
40.0,992,4364.244109
40.0,1091,4370.201053
40.0,1602,4378.652386
40.0,1678,4387.529879
40.0,1643,4396.328306
40.0,1718,4405.326492
40.0,1754,4414.635631
40.0,889,4419.376499
40.0,1006,4424.734782
39.0,1002,4430.33838
39.0,1089,4436.013442
40.0,1040,4441.562425
40.0,1597,4449.921864
40.0,1646,4458.518001
40.0,1617,4467.123961
37.0,1663,4475.941155
40.0,1692,4484.844444
39.0,971,4490.135962
38.0,934,4495.083937
39.0,957,4500.075591
40.0,1021,4505.560532
40.0,1125,4511.515854
40.0,1590,4519.903237
39.0,1635,4528.465573
39.0,1634,4537.295207
35.0,1731,4546.523573
40.0,1785,4556.199511
40.0,929,4561.098259
40.0,936,4566.294154
40.0,1026,4571.703022
40.0,1031,4577.129812
40.0,1053,4582.737514
40.0,1604,4591.106334
38.0,1588,4599.619869
40.0,1715,4608.746102
38.0,1747,4618.138054
40.0,1715,4627.287094
40.0,966,4632.351979
40.0,972,4637.544322
40.0,1048,4643.034575
38.0,1048,4648.652625
40.0,1120,4654.602998
37.0,1553,4662.686564
40.0,1606,4671.280612
40.0,1656,4679.982119
40.0,1696,4689.051209
35.0,1754,4698.330435
38.0,932,4703.158955
40.0,963,4708.225873
40.0,1065,4713.858086
40.0,1003,4719.17282
39.0,1027,4724.603268
40.0,1596,4733.257093
38.0,1594,4741.735479
38.0,1657,4750.518388
39.0,1674,4759.303091
40.0,1787,4768.790409
40.0,953,4773.876697
40.0,919,4778.803346
39.0,967,4783.940521
38.0,1095,4789.817341
40.0,1129,4795.677094
40.0,1563,4804.001704
40.0,1675,4812.870963
39.0,1688,4821.716987
39.0,1703,4830.778845
39.0,1740,4840.122359
40.0,877,4844.973156
40.0,1000,4850.575304
39.0,1015,4855.980822
39.0,1063,4861.589646
38.0,1035,4867.016704
40.0,1616,4875.653382
40.0,1659,4884.403379
39.0,1629,4893.049111
35.0,1672,4901.791584
40.0,1701,4910.95739
36.0,927,4915.983909
36.0,978,4921.267746
39.0,959,4926.360573
40.0,998,4931.524277
40.0,1089,4937.2866
40.0,1597,4945.683547
37.0,1653,4954.483204
40.0,1642,4963.201009
40.0,1676,4972.345726
38.0,1721,4981.446586
40.0,935,4986.381078
39.0,991,4991.72982
38.0,981,4996.859831
40.0,1071,5002.53746
39.0,1032,5007.980599
40.0,1603,5016.472708
38.0,1593,5024.795427
40.0,1643,5033.639077
39.0,1736,5042.888362
37.0,1725,5052.01161
40.0,894,5056.70273
40.0,923,5061.564052
39.0,986,5066.720913
40.0,1056,5072.19198
40.0,1068,5077.862708
39.0,1622,5086.388485
37.0,1670,5095.274866
39.0,1659,5103.961579
39.0,1726,5113.066359
40.0,1776,5122.324665
38.0,885,5127.048889
39.0,938,5132.005604
38.0,1018,5137.402169
38.0,1081,5143.208467
40.0,1113,5149.23286
40.0,1604,5157.57622
39.0,1659,5166.332833
39.0,1664,5175.157037
39.0,1684,5184.188224
38.0,1740,5193.354349
40.0,902,5198.021267
40.0,925,5202.907009
40.0,960,5208.127935
39.0,1040,5213.564881
38.0,1053,5219.075071
40.0,1566,5227.263225
40.0,1658,5236.055123
40.0,1635,5244.716546
39.0,1707,5253.828452
37.0,1698,5262.839406
40.0,975,5268.094637
40.0,953,5273.206573
40.0,1028,5278.556467
39.0,999,5283.813585
40.0,1040,5289.28867
39.0,1562,5297.434659
39.0,1597,5305.80796
38.0,1661,5314.743222
40.0,1711,5324.382751
38.0,1762,5334.425722
39.0,884,5339.050761
39.0,988,5344.289855
40.0,959,5349.294205
39.0,1064,5355.091607
35.0,1114,5360.902198
40.0,1603,5369.315662
40.0,1649,5378.07369
38.0,1687,5386.978237
35.0,1671,5395.794495
38.0,1765,5405.266418
39.0,926,5410.222648
40.0,989,5415.444716
40.0,968,5420.422021
39.0,1012,5425.751872
40.0,1105,5431.6248
37.0,1596,5439.995142
40.0,1619,5448.608098
36.0,1702,5457.71392
39.0,1731,5466.888195
39.0,1751,5476.235402
37.0,915,5481.0203
40.0,1020,5486.492164
38.0,1022,5491.933706
40.0,1060,5497.611388
40.0,1079,5503.271276
40.0,1619,5511.919244
39.0,1663,5520.647288
40.0,1642,5529.337259
39.0,1726,5538.436956
39.0,1794,5547.922152
38.0,880,5552.504234
39.0,951,5557.51572
40.0,997,5562.781147
40.0,1102,5568.645312
39.0,1117,5574.639284
40.0,1604,5583.045992
40.0,1635,5591.726409
40.0,1677,5600.59081
39.0,1738,5609.919887
39.0,1745,5619.079512
40.0,963,5624.236025
39.0,950,5629.272893
40.0,1034,5634.758592
40.0,1051,5640.289234
38.0,1133,5646.342684
40.0,1571,5654.608891
38.0,1648,5663.161628
40.0,1636,5671.726423
39.0,1670,5680.50498
39.0,1710,5689.692605
39.0,924,5694.473986
40.0,985,5699.750189
40.0,1046,5705.398113
39.0,1055,5711.04429
36.0,1116,5716.847959
39.0,1613,5725.349204
39.0,1600,5733.835736
38.0,1703,5742.938733
38.0,1749,5752.492342
40.0,1796,5761.950208
38.0,922,5766.977313
39.0,966,5771.98108
39.0,954,5777.078043
40.0,1029,5782.424236
36.0,1110,5788.281095
40.0,1569,5796.653522
40.0,1621,5805.422182
40.0,1669,5814.541977
40.0,1717,5823.66548
37.0,1704,5832.720332
38.0,931,5837.635632
37.0,1006,5842.940869
40.0,969,5848.0629
