#{"t_start": 1619005243.987351, "env_id": "MotorTiming-v0"}
r,l,t
40.0,1021,1344.529003
40.0,999,1351.078992
40.0,1086,1354.201531
40.0,1591,1362.23629
40.0,1614,1370.351227
39.0,1659,1378.608563
40.0,1661,1386.885709
38.0,1764,1391.704867
40.0,967,1398.266285
38.0,959,1400.893736
39.0,1003,1407.266206
39.0,1085,1410.218477
38.0,1137,1417.153801
40.0,1603,1425.351235
38.0,1601,1433.516463
37.0,1640,1437.996627
38.0,1737,1446.514756
40.0,1702,1454.9566
40.0,972,1461.297196
39.0,971,1464.042468
40.0,970,1470.426659
34.0,1016,1473.279538
38.0,1127,1480.088913
40.0,1568,1484.402189
39.0,1646,1492.64941
40.0,1654,1500.987285
39.0,1681,1509.336606
40.0,1703,1517.730185
39.0,907,1520.211314
38.0,939,1526.507166
40.0,953,1529.172812
40.0,1031,1535.928967
40.0,1058,1538.904761
40.0,1619,1547.300487
39.0,1635,1555.631004
39.0,1651,1563.963479
39.0,1663,1572.308184
32.0,1699,1577.062315
39.0,967,1583.571756
38.0,952,1586.200921
38.0,1030,1592.913354
39.0,1075,1595.906853
40.0,1052,1602.787631
39.0,1582,1610.993201
40.0,1665,1619.415214
37.0,1618,1624.056334
40.0,1726,1632.50209
39.0,1740,1640.991007
40.0,888,1647.045724
38.0,962,1649.64003
40.0,978,1652.208565
40.0,1055,1659.087115
38.0,1108,1665.853855
37.0,1622,1670.487687
40.0,1605,1678.935035
39.0,1690,1687.630352
38.0,1732,1696.192671
40.0,1745,1704.747464
39.0,972,1707.415813
39.0,1009,1713.959135
40.0,1046,1716.825379
40.0,1005,1723.288124
39.0,1034,1726.156934
39.0,1617,1734.366362
39.0,1618,1742.733788
40.0,1663,1751.011582
40.0,1670,1759.390081
39.0,1723,1764.424872
40.0,932,1770.879533
40.0,957,1773.487065
39.0,968,1780.251789
39.0,1079,1783.16654
39.0,1070,1789.876831
40.0,1618,1798.024804
40.0,1650,1806.23262
39.0,1662,1810.80025
40.0,1687,1819.206755
36.0,1705,1827.650455
39.0,916,1833.794819
40.0,936,1836.453552
39.0,1014,1842.993534
40.0,1075,1846.031413
34.0,1050,1852.655944
40.0,1634,1857.225998
40.0,1632,1865.623202
32.0,1637,1873.964986
40.0,1656,1882.229933
40.0,1717,1890.584776
35.0,975,1893.305482
40.0,912,1899.528623
40.0,1043,1902.409988
38.0,1055,1909.032595
39.0,1068,1912.000043
40.0,1548,1920.020515
40.0,1632,1928.365677
40.0,1644,1936.777494
40.0,1688,1945.254275
40.0,1724,1950.003723
40.0,955,1957.138407
40.0,932,1959.968881
40.0,1014,1966.9181
39.0,1011,1969.701667
40.0,1112,1976.676691
40.0,1634,1985.079806
39.0,1676,1993.39293
40.0,1639,1998.49768
40.0,1717,2007.354219
39.0,1782,2016.688127
39.0,911,2022.857202
38.0,958,2025.975128
40.0,994,2032.427475
40.0,990,2035.232318
39.0,1100,2041.972364
37.0,1607,2046.450556
38.0,1648,2054.709423
40.0,1707,2063.264719
40.0,1722,2071.781416
39.0,1752,2080.307367
40.0,943,2082.930396
40.0,959,2089.339063
40.0,998,2092.136446
40.0,1037,2098.727143
40.0,1093,2101.725061
38.0,1596,2109.891052
40.0,1609,2118.141353
40.0,1693,2126.695815
39.0,1722,2135.33893
40.0,1729,2140.13141
40.0,924,2146.635572
39.0,1020,2149.505014
39.0,967,2156.122903
40.0,1067,2159.107224
40.0,1035,2165.858713
40.0,1629,2174.323875
40.0,1606,2182.566041
40.0,1681,2187.296377
40.0,1701,2196.023922
40.0,1756,2204.790151
40.0,973,2211.261321
39.0,974,2214.036073
40.0,1044,2220.673137
40.0,1014,2223.590712
38.0,1061,2230.400984
40.0,1594,2238.632883
39.0,1587,2243.165756
38.0,1693,2251.498187
40.0,1682,2260.097352
40.0,1765,2268.911046
40.0,888,2271.363897
40.0,981,2277.793943
40.0,1027,2280.616233
40.0,1070,2287.478888
39.0,1097,2290.569694
39.0,1611,2299.588639
40.0,1647,2308.079152
40.0,1692,2316.563611
38.0,1741,2325.233463
40.0,1742,2333.956642
40.0,942,2336.604013
38.0,973,2343.046528
35.0,949,2345.770389
40.0,1051,2352.48902
40.0,1072,2355.578021
40.0,1624,2363.930829
39.0,1611,2372.243623
39.0,1662,2380.776551
37.0,1691,2385.560434
40.0,1731,2394.271455
40.0,929,2400.685249
39.0,968,2403.422638
40.0,996,2409.970935
38.0,1060,2412.981732
39.0,1115,2420.012868
39.0,1600,2428.263624
40.0,1629,2432.818528
40.0,1648,2441.276919
39.0,1728,2450.018943
39.0,1760,2459.068811
38.0,876,2461.714765
37.0,992,2468.456783
40.0,1005,2471.325671
40.0,1092,2478.338836
40.0,1088,2485.205626
40.0,1577,2489.7813
40.0,1622,2498.106707
39.0,1641,2506.680158
39.0,1731,2515.566642
39.0,1748,2524.330113
40.0,945,2527.007572
40.0,999,2533.683578
38.0,1033,2536.585038
40.0,1038,2543.314613
40.0,1101,2546.353206
39.0,1626,2554.631455
40.0,1623,2563.083779
40.0,1672,2571.721127
40.0,1689,2580.276223
40.0,1704,2585.057694
39.0,940,2591.527421
40.0,938,2594.122849
39.0,993,2600.592532
40.0,1029,2603.405146
40.0,1085,2610.255571
40.0,1540,2618.231403
40.0,1660,2622.880285
39.0,1650,2631.316455
36.0,1757,2639.948896
39.0,1725,2648.384086
38.0,947,2654.749771
40.0,978,2657.529674
40.0,1003,2663.92634
39.0,1066,2666.974674
40.0,1083,2673.695651
38.0,1589,2678.17286
40.0,1639,2686.502319
39.0,1705,2694.987718
37.0,1722,2703.610623
40.0,1758,2712.38299
38.0,972,2715.079524
40.0,1010,2721.743902
39.0,1010,2724.556023
40.0,1024,2731.253623
39.0,1086,2734.266838
39.0,1638,2742.671937
40.0,1663,2751.280648
37.0,1662,2759.90939
40.0,1691,2768.465504
40.0,1764,2777.176365
39.0,894,2779.824604
37.0,1001,2786.311387
33.0,982,2789.244145
39.0,1010,2795.919065
39.0,1062,2799.094013
39.0,1626,2807.586495
40.0,1577,2815.903842
40.0,1675,2820.750176
38.0,1716,2829.535315
39.0,1771,2838.478337
38.0,962,2845.122538
36.0,971,2847.902695
39.0,1048,2854.744155
40.0,1061,2857.803269
40.0,1045,2864.628725
40.0,1636,2873.093531
39.0,1594,2877.621003
40.0,1615,2886.057595
40.0,1697,2894.65493
37.0,1720,2903.273318
39.0,955,2905.92713
38.0,989,2912.589162
37.0,1016,2915.405527
39.0,1068,2922.270004
40.0,1042,2925.100273
