#{"t_start": 1618946252.73579, "env_id": "MotorTiming-v0"}
r,l,t
40.0,1581,893.289135
38.0,1655,901.965577
40.0,1702,910.715764
39.0,1732,919.822603
40.0,978,924.979335
40.0,989,930.183004
40.0,982,935.274502
39.0,1076,940.966211
40.0,1089,946.753158
39.0,1620,955.162354
39.0,1629,963.579443
40.0,1624,972.005658
38.0,1704,981.092388
40.0,1779,990.354581
38.0,889,994.962723
40.0,975,1000.057736
34.0,1011,1005.362081
40.0,1077,1011.35568
39.0,1084,1017.392595
38.0,1551,1026.257253
39.0,1593,1035.528712
40.0,1618,1044.674477
39.0,1681,1053.402906
40.0,1747,1062.630211
35.0,924,1067.47578
40.0,952,1072.374114
39.0,1009,1077.61259
40.0,1014,1082.872799
38.0,1102,1088.632757
39.0,1595,1096.921465
38.0,1593,1105.306185
39.0,1690,1114.20478
40.0,1754,1123.330267
37.0,1766,1132.518562
40.0,966,1137.602506
40.0,969,1142.652209
40.0,1023,1148.021647
40.0,1092,1153.627334
40.0,1049,1159.102163
40.0,1550,1167.34909
40.0,1649,1176.004444
40.0,1681,1184.761014
40.0,1660,1193.318735
40.0,1790,1202.603272
37.0,930,1207.372215
40.0,1010,1212.637399
40.0,1010,1217.800619
39.0,1025,1223.201084
37.0,1067,1228.945152
40.0,1630,1237.501144
38.0,1642,1246.10994
40.0,1684,1254.991108
40.0,1681,1263.75058
36.0,1730,1272.83511
40.0,974,1277.945429
39.0,1004,1283.234174
40.0,995,1288.585826
39.0,1030,1293.820102
38.0,1070,1299.343341
40.0,1613,1307.616278
38.0,1589,1315.876399
40.0,1670,1324.549089
38.0,1706,1333.34822
39.0,1746,1342.466865
39.0,943,1347.262137
39.0,990,1352.399558
39.0,997,1357.61658
39.0,1047,1363.030585
39.0,1125,1368.850367
36.0,1607,1377.439019
38.0,1641,1385.955048
39.0,1669,1394.58951
39.0,1707,1403.78172
39.0,1720,1412.580229
40.0,940,1417.514677
39.0,937,1422.316225
39.0,1023,1427.801607
40.0,1037,1433.209094
40.0,1051,1438.62977
40.0,1601,1447.045115
39.0,1674,1455.699772
40.0,1680,1464.536676
39.0,1705,1473.498869
40.0,1794,1482.912504
40.0,889,1487.495083
31.0,1011,1492.717283
38.0,1015,1498.016336
40.0,1071,1503.674776
40.0,1099,1509.388757
39.0,1589,1517.66597
39.0,1592,1525.981656
39.0,1685,1534.751325
39.0,1757,1543.878713
40.0,1700,1552.729723
39.0,959,1557.644719
40.0,998,1562.860599
38.0,969,1567.906057
40.0,1071,1573.487014
40.0,1113,1579.533703
40.0,1602,1587.839383
40.0,1665,1596.487082
39.0,1673,1605.157216
40.0,1689,1613.941135
40.0,1702,1622.689783
39.0,902,1627.362325
40.0,956,1632.333801
40.0,967,1637.262588
39.0,1003,1642.597039
40.0,1068,1648.120795
39.0,1628,1656.582591
40.0,1632,1665.126045
40.0,1666,1673.79782
40.0,1722,1682.790607
40.0,1780,1692.077226
38.0,930,1696.911071
39.0,969,1701.929022
39.0,1023,1707.147831
40.0,1052,1712.615019
40.0,1114,1718.359144
39.0,1609,1726.717411
40.0,1595,1735.010287
40.0,1686,1743.755934
39.0,1676,1752.534313
39.0,1706,1761.390024
38.0,917,1766.124976
40.0,983,1771.18685
39.0,1014,1776.610487
39.0,1003,1781.850967
39.0,1030,1787.195256
39.0,1623,1795.664289
38.0,1614,1804.084874
40.0,1658,1812.746873
37.0,1753,1822.028822
37.0,1790,1831.301591
40.0,909,1836.073501
38.0,997,1841.244547
40.0,1016,1846.57899
38.0,1001,1851.750912
40.0,1048,1857.100968
40.0,1563,1865.240434
38.0,1620,1873.630964
40.0,1624,1882.138321
39.0,1694,1890.98861
39.0,1771,1900.175511
37.0,949,1905.19448
40.0,920,1910.04698
40.0,1016,1915.343208
40.0,1017,1920.730291
40.0,1049,1926.226938
38.0,1593,1934.398706
40.0,1659,1943.178298
40.0,1698,1952.244229
40.0,1753,1961.522513
40.0,1744,1970.433472
39.0,905,1975.126037
39.0,982,1980.270074
40.0,974,1985.348186
40.0,1028,1990.684842
40.0,1071,1996.212935
40.0,1551,2004.302499
34.0,1598,2012.62295
39.0,1620,2021.165711
38.0,1737,2030.185861
40.0,1700,2039.3219
40.0,898,2044.076715
36.0,954,2049.077105
39.0,1036,2054.43005
38.0,1067,2060.119922
37.0,1119,2065.916666
40.0,1556,2074.023222
39.0,1608,2082.391506
40.0,1691,2091.147038
39.0,1714,2100.088079
40.0,1759,2109.168431
39.0,894,2113.770612
38.0,987,2118.931119
40.0,1022,2124.388731
38.0,1024,2129.659147
39.0,1100,2135.400488
39.0,1605,2143.720824
39.0,1594,2151.984966
40.0,1684,2160.828319
40.0,1730,2169.923647
39.0,1774,2179.139848
39.0,905,2183.91931
40.0,945,2188.790984
40.0,992,2194.027576
40.0,1017,2199.393262
38.0,1070,2204.9161
39.0,1603,2213.143548
40.0,1611,2221.469551
40.0,1718,2230.4962
40.0,1682,2239.33386
38.0,1716,2248.270632
36.0,910,2253.054012
40.0,911,2257.740651
33.0,1001,2262.906679
39.0,1052,2268.458711
40.0,1113,2274.232683
40.0,1620,2282.704008
39.0,1664,2291.382201
40.0,1622,2299.982526
38.0,1719,2308.980921
39.0,1754,2318.08204
40.0,888,2322.804782
40.0,940,2327.681489
40.0,960,2332.685053
40.0,1078,2338.246117
38.0,1107,2344.072086
34.0,1576,2352.337017
40.0,1621,2360.813114
40.0,1663,2369.448762
40.0,1730,2378.439534
40.0,1737,2387.628578
40.0,879,2392.199273
37.0,958,2397.26347
40.0,974,2402.384677
40.0,998,2407.607206
39.0,1027,2413.040445
39.0,1576,2421.254525
38.0,1680,2429.88951
40.0,1714,2438.927174
40.0,1689,2447.764068
40.0,1720,2456.707654
40.0,948,2461.642524
40.0,934,2466.593552
40.0,1032,2472.040409
40.0,1070,2477.651748
39.0,1112,2483.604845
38.0,1559,2491.530246
40.0,1638,2499.976327
39.0,1675,2508.632029
39.0,1723,2517.686855
40.0,1765,2526.966621
38.0,887,2531.518457
40.0,964,2536.545024
40.0,1026,2542.006802
40.0,1051,2547.617956
40.0,1092,2553.290557
40.0,1599,2561.519863
40.0,1663,2570.140718
38.0,1691,2578.9366
39.0,1725,2587.852983
40.0,1748,2597.009269
40.0,966,2602.209826
39.0,947,2607.070755
37.0,1035,2612.422063
38.0,1043,2617.816732
40.0,1122,2623.692027
40.0,1596,2632.02568
39.0,1642,2640.422586
40.0,1680,2649.06616
40.0,1713,2657.842946
38.0,1781,2667.182544
40.0,877,2671.621118
40.0,979,2676.764485
38.0,961,2681.7929
40.0,1028,2687.283996
40.0,1041,2692.702283
40.0,1561,2700.794948
38.0,1616,2709.370162
40.0,1661,2717.85627
39.0,1745,2726.890908
39.0,1797,2736.45356
40.0,894,2741.156658
40.0,919,2745.84788
40.0,1060,2751.335654
40.0,1048,2756.763746
40.0,1059,2762.199931
40.0,1575,2770.400899
37.0,1614,2778.963204
40.0,1715,2787.876793
39.0,1712,2796.772434
40.0,1748,2805.761335
40.0,959,2810.66162
40.0,975,2815.813803
40.0,980,2820.976118
40.0,1027,2826.468362
40.0,1055,2831.975755
40.0,1575,2840.348603
38.0,1598,2848.555522
39.0,1703,2857.429693
39.0,1708,2866.300173
39.0,1720,2875.155676
38.0,957,2880.080089
39.0,965,2885.148447
40.0,1005,2890.301207
40.0,1011,2895.602728
40.0,1077,2901.226452
40.0,1596,2909.421478
38.0,1665,2917.984424
39.0,1665,2926.727561
40.0,1673,2935.467165
38.0,1786,2944.778311
37.0,887,2949.54154
37.0,1009,2954.854848
37.0,1049,2960.488169
37.0,1041,2965.819886
39.0,1091,2971.403577
39.0,1583,2980.700007
40.0,1618,2989.102519
40.0,1646,2997.132488
40.0,1678,3005.231309
38.0,1735,3013.639572
38.0,972,3018.458384
40.0,942,3023.043701
36.0,1042,3028.125363
40.0,1094,3033.466932
39.0,1106,3038.821936
40.0,1591,3046.548835
40.0,1664,3054.763684
38.0,1689,3062.954107
38.0,1747,3071.77172
40.0,1785,3080.567655
40.0,967,3085.203759
40.0,974,3089.965298
37.0,1052,3095.041359
40.0,1063,3100.188323
40.0,1065,3105.393697
40.0,1627,3113.436077
39.0,1611,3121.21956
38.0,1631,3129.137799
40.0,1728,3137.526036
40.0,1722,3146.016075
37.0,886,3150.312352
36.0,971,3154.977937
40.0,1033,3160.043169
40.0,1000,3164.868448
39.0,1077,3170.230965
38.0,1594,3177.920287
39.0,1632,3185.815052
39.0,1641,3193.76194
40.0,1717,3202.300278
40.0,1704,3210.656784
40.0,935,3215.129527
40.0,943,3219.732629
38.0,1003,3224.585164
39.0,1072,3229.921765
40.0,1054,3235.060254
38.0,1578,3242.694894
40.0,1606,3250.483206
39.0,1698,3258.810458
39.0,1679,3266.969846
40.0,1746,3275.432721
39.0,897,3279.850911
40.0,1002,3284.668299
40.0,1041,3289.86516
38.0,1014,3294.830439
39.0,1116,3300.245375
38.0,1558,3307.830831
40.0,1624,3315.719806
40.0,1709,3324.161743
40.0,1753,3332.668513
40.0,1700,3340.933602
40.0,902,3345.323987
38.0,961,3350.136989
40.0,971,3354.860873
40.0,1057,3360.075036
39.0,1108,3365.447164
36.0,1618,3373.315731
39.0,1600,3381.257748
39.0,1647,3389.247953
40.0,1708,3397.566538
40.0,1702,3405.82601
39.0,917,3410.441281
37.0,973,3415.170393
39.0,1033,3420.181373
40.0,1082,3425.475902
40.0,1073,3430.664344
40.0,1619,3438.604497
40.0,1623,3446.570311
39.0,1634,3454.492694
36.0,1660,3462.561911
40.0,1708,3471.000855
40.0,951,3475.629373
40.0,974,3480.360448
40.0,1047,3485.418012
39.0,1070,3490.664951
38.0,1066,3495.829551
39.0,1574,3503.663693
39.0,1636,3511.578498
36.0,1679,3519.740348
40.0,1685,3527.892557
39.0,1782,3536.612289
37.0,908,3541.064358
40.0,977,3545.744195
40.0,1011,3550.677679
40.0,1088,3555.97606
40.0,1061,3561.256452
40.0,1610,3569.058639
40.0,1620,3576.925427
39.0,1644,3584.899956
40.0,1689,3593.290396
40.0,1712,3601.610406
40.0,962,3606.236571
39.0,938,3610.822046
40.0,991,3615.616616
40.0,1055,3620.888847
35.0,1074,3626.116213
40.0,1592,3633.858444
40.0,1582,3641.632432
40.0,1699,3650.201764
38.0,1711,3658.508379
40.0,1718,3667.273403
36.0,907,3672.016332
39.0,990,3677.179801
40.0,1014,3682.495118
40.0,1047,3688.007744
34.0,1051,3693.435787
40.0,1600,3701.668582
39.0,1650,3710.218699
40.0,1686,3719.112695
38.0,1689,3727.97206
39.0,1700,3736.867134
40.0,882,3741.528361
40.0,1011,3746.701583
38.0,987,3751.817629
37.0,1072,3757.379314
40.0,1075,3763.005324
39.0,1602,3771.405977
38.0,1597,3779.716757
40.0,1650,3788.337066
40.0,1720,3797.402069
39.0,1782,3806.705692
40.0,952,3811.716371
40.0,951,3816.691152
40.0,1047,3822.112309
40.0,1055,3827.661856
40.0,1065,3833.129827
39.0,1585,3841.334804
38.0,1661,3849.922467
40.0,1713,3858.91865
40.0,1687,3867.654133
39.0,1731,3876.774589
36.0,890,3881.314761
36.0,980,3886.459732
40.0,1024,3891.708886
39.0,1035,3896.995559
40.0,1036,3902.36071
40.0,1567,3910.740807
40.0,1637,3919.400039
40.0,1723,3928.429234
37.0,1715,3937.424895
40.0,1721,3946.282744
40.0,970,3951.23537
39.0,978,3956.324898
40.0,1016,3961.530039
36.0,1084,3967.212291
40.0,1028,3972.506621
40.0,1545,3981.041731
39.0,1657,3988.723536
40.0,1672,3996.585442
38.0,1662,4546.80504
39.0,1757,4613.313903
37.0,882,4629.566617
40.0,957,4639.70637
38.0,1017,4649.259069
40.0,1093,4660.216657
37.0,1071,6402.904625
39.0,1582,6410.292472
40.0,1608,6483.091924
38.0,1638,6499.287529
39.0,1756,6515.888843
40.0,1703,7054.474469
36.0,955,7058.92514
38.0,923,7178.929082
40.0,1027,7183.707112
40.0,991,8258.538293
40.0,1054,8263.505956
40.0,1586,8327.120404
40.0,1617,8347.829888
40.0,1673,8362.586968
39.0,1767,9305.319297
40.0,1763,9314.20858
40.0,970,10117.542107
36.0,925,10122.109639
40.0,965,10167.836045
40.0,1068,10197.097273
35.0,1080,10208.970018
39.0,1622,10225.059377
40.0,1643,11970.391293
39.0,1664,11978.212987
40.0,1696,12049.761867
39.0,1795,12067.383553
39.0,941,12075.592039
40.0,990,12085.349207
40.0,1034,13826.483933
40.0,1000,13831.273634
40.0,1032,13855.749766
39.0,1604,13909.61871
39.0,1670,13924.775446
36.0,1646,13940.041686
39.0,1659,15684.040213
39.0,1725,15726.465286
40.0,904,15758.47352
40.0,924,15768.554442
40.0,994,15777.323989
39.0,1094,15786.812828
37.0,1097,15797.954254
40.0,1643,16329.94006
40.0,1637,17536.289236
40.0,1627,17543.940476
39.0,1681,17615.958826
40.0,1753,17632.455334
40.0,928,17640.511176
39.0,913,17649.386876
39.0,968,17980.202473
40.0,1025,17984.969491
39.0,1071,17994.48328
40.0,1629,19396.970934
38.0,1622,19463.550236
39.0,1700,19482.679055
40.0,1665,19497.144099
39.0,1790,21245.010918
40.0,887,21249.308318
40.0,930,21253.643547
39.0,1001,21315.649587
40.0,1082,21329.683422
40.0,1063,21339.453836
39.0,1544,21352.970574
39.0,1604,23102.122342
36.0,1650,23109.904549
40.0,1702,23181.117989
39.0,1723,23197.851872
40.0,936,23205.970141
40.0,952,23215.036985
39.0,999,24956.742081
40.0,1028,24961.804281
40.0,1054,24969.776323
39.0,1592,25037.952821
40.0,1580,25052.875257
39.0,1652,25067.504919
33.0,1676,26814.229565
40.0,1724,26831.306483
39.0,896,26884.808514
39.0,1003,26897.44166
40.0,984,26906.596134
39.0,1042,26915.91107
40.0,1055,26926.53076
35.0,1555,28671.482621
39.0,1617,28695.250921
39.0,1652,28752.502053
38.0,1671,28767.651462
36.0,1745,28783.817949
39.0,950,30520.699705
40.0,969,30525.317204
39.0,1060,30532.910179
40.0,1014,30593.698371
40.0,1115,30607.392392
40.0,1551,30621.104212
39.0,1611,30636.095848
40.0,1631,31711.482785
39.0,1676,32373.251053
35.0,1795,32381.674015
38.0,943,32439.745581
39.0,1005,32455.513548
39.0,985,32464.868667
39.0,1015,32473.640515
40.0,1125,32483.802748
40.0,1595,34228.536955
40.0,1594,34235.99485
40.0,1690,34308.369099
40.0,1747,34324.79385
40.0,1738,34340.446394
39.0,887,34350.287469
39.0,1008,35142.3658
40.0,995,35146.986201
35.0,1009,36052.327047
39.0,1077,36057.500815
39.0,1555,36084.523061
37.0,1598,36114.102556
40.0,1705,36168.340606
36.0,1666,36183.545279
39.0,1715,36200.324069
40.0,971,37938.663581
38.0,992,37943.305527
40.0,979,37984.534023
40.0,1042,38016.441923
40.0,1065,38027.013732
40.0,1589,38040.757334
38.0,1618,38057.239995
40.0,1661,39798.8049
37.0,1746,39865.55693
39.0,1780,39885.407357
40.0,937,39893.560039
40.0,937,39901.824311
39.0,1000,39912.193996
40.0,1088,40257.628314
40.0,1083,40264.368768
36.0,1590,40272.40032
37.0,1679,40280.573467
39.0,1719,40288.810862
38.0,1747,40297.071027
39.0,1752,40305.425064
40.0,935,40309.900545
40.0,949,40314.645976
40.0,1023,40319.611721
38.0,1017,40324.799726
40.0,1114,40330.572023
39.0,1554,40338.031218
40.0,1614,40346.757335
40.0,1687,40355.840355
39.0,1674,40364.6418
39.0,1740,40373.018634
40.0,965,40377.764567
40.0,933,40382.366101
36.0,978,40387.190025
40.0,1044,40392.174351
38.0,1108,40397.563016
39.0,1602,40405.613675
38.0,1600,40413.302139
40.0,1669,40421.230492
39.0,1754,40429.526414
40.0,1789,40438.394644
40.0,937,40442.869735
40.0,975,40447.528903
40.0,1031,40452.640932
39.0,1011,40458.007702
40.0,1098,40463.47546
37.0,1641,40471.600917
40.0,1655,40480.324353
40.0,1620,40488.494133
38.0,1719,40497.774725
40.0,1700,40505.973434
39.0,907,40510.799288
39.0,975,40515.604863
39.0,987,40520.756316
40.0,1016,40525.644843
40.0,1078,40530.744426
40.0,1630,40538.466447
39.0,1630,40546.339488
40.0,1660,40554.177901
40.0,1723,40562.374299
40.0,1715,40571.287161
39.0,955,40576.111994
40.0,979,40581.24663
40.0,987,40585.995242
37.0,998,40590.655133
40.0,1042,40595.654238
38.0,1587,40603.758497
40.0,1601,40611.542649
40.0,1622,40619.128701
33.0,1694,40627.409647
40.0,1722,40635.825271
38.0,956,40640.514609
40.0,913,40645.021321
40.0,1048,40650.116297
40.0,1046,40655.222873
40.0,1087,40660.621376
39.0,1598,40668.845533
39.0,1622,40677.337853
40.0,1715,40685.935814
39.0,1674,40694.733089
39.0,1719,40703.515123
39.0,896,40707.944265
39.0,946,40712.83184
40.0,952,40717.704986
39.0,1040,40722.983585
39.0,1072,40728.672764
40.0,1552,40737.117563
31.0,1654,40745.158071
40.0,1667,40753.444816
40.0,1656,40761.523488
40.0,1735,40769.843146
40.0,911,40774.449592
40.0,968,40779.674408
39.0,1002,40784.711416
40.0,1020,40790.445227
39.0,1084,40796.447558
39.0,1582,40804.724706
40.0,1647,40813.182044
40.0,1631,40821.303228
37.0,1710,40829.627808
38.0,1709,40838.354613
40.0,883,40843.146423
39.0,954,40848.049564
40.0,968,40853.000736
40.0,1037,40858.30014
38.0,1090,40864.059646
37.0,1602,40872.561798
40.0,1612,40880.79174
40.0,1651,40889.564464
40.0,1680,40897.948389
37.0,1703,40908.304324
40.0,964,40914.016009
40.0,934,40918.726063
39.0,978,40923.690294
40.0,1051,40929.319267
40.0,1046,40934.702572
39.0,1635,40943.531917
39.0,1666,40951.964056
39.0,1700,40960.770458
40.0,1697,40969.775042
38.0,1714,40978.626678
40.0,889,40983.15678
39.0,970,40988.203864
39.0,1046,40993.664897
40.0,998,40998.84007
38.0,1096,41004.75457
39.0,1606,41014.218602
40.0,1672,41023.342812
40.0,1637,41031.638142
39.0,1663,41040.459855
40.0,1752,41049.898411
39.0,910,41054.711595
40.0,981,41059.879587
40.0,981,41065.118095
