#{"t_start": 1618907928.430506, "env_id": "MotorTiming-v0"}
r,l,t
40.0,1750,1101.873824
38.0,898,1106.55092
40.0,975,1111.29311
35.0,950,1116.404211
39.0,1019,1122.139423
40.0,1065,1127.673043
40.0,1550,1135.578256
40.0,1628,1143.773641
39.0,1712,1152.741698
40.0,1699,1161.716785
40.0,1725,1170.735247
39.0,894,1175.051969
40.0,925,1179.500645
40.0,1013,1184.345252
39.0,1081,1189.494757
34.0,1086,1194.762176
39.0,1572,1202.301821
39.0,1661,1210.210087
38.0,1722,1218.519727
38.0,1707,1226.660416
37.0,1707,1234.829621
40.0,923,1239.225405
39.0,949,1243.782937
38.0,1030,1248.744328
40.0,1066,1253.825788
40.0,1089,1259.045832
39.0,1549,1266.410402
38.0,1658,1274.461676
34.0,1638,1282.588051
40.0,1685,1291.335315
40.0,1779,1300.262565
40.0,906,1304.847737
40.0,1015,1309.879572
40.0,972,1314.948571
40.0,1002,1320.723989
40.0,1111,1325.999798
40.0,1599,1333.936597
39.0,1602,1342.280268
40.0,1643,1351.107735
39.0,1654,1358.950295
40.0,1725,1367.1622
40.0,929,1371.696387
38.0,962,1376.861997
39.0,1009,1382.253152
40.0,1079,1387.366559
38.0,1105,1392.733525
34.0,1556,1400.312208
40.0,1619,1408.154564
40.0,1672,1416.120083
39.0,1761,1424.563279
39.0,1776,1433.290493
40.0,964,1438.00195
37.0,1006,1442.934263
36.0,951,1447.435412
40.0,1073,1452.577159
40.0,1122,1457.880174
40.0,1622,1465.681445
38.0,1681,1474.161971
40.0,1672,1482.945969
37.0,1708,1492.093974
39.0,1712,1501.409564
36.0,947,1505.962824
40.0,988,1511.201405
38.0,972,1516.131733
39.0,1034,1521.277656
39.0,1091,1526.518333
39.0,1577,1534.405744
37.0,1674,1543.223076
40.0,1681,1552.165745
40.0,1695,1560.768959
40.0,1784,1570.480638
38.0,969,1575.349522
40.0,1002,1580.07192
40.0,1041,1585.058279
35.0,1007,1589.841106
39.0,1056,1594.874284
38.0,1591,1602.622659
40.0,1667,1611.235434
38.0,1726,1619.831908
40.0,1677,1627.987954
38.0,1789,1636.934367
39.0,951,1641.452991
36.0,932,1646.007793
40.0,1014,1650.949474
40.0,1056,1656.660451
40.0,1101,1662.893154
36.0,1549,1670.316001
38.0,1622,1678.065797
40.0,1652,1685.927675
39.0,1726,1694.241638
33.0,1755,1702.639262
40.0,896,1706.884706
40.0,995,1711.661929
38.0,1053,1716.650279
39.0,1065,1721.763896
37.0,1101,1727.084827
39.0,1629,1734.864222
40.0,1660,1742.799314
39.0,1701,1750.94216
40.0,1667,1758.948045
38.0,1760,1767.39176
39.0,897,1771.681079
37.0,983,1776.386429
40.0,957,1780.98258
40.0,1004,1785.746242
39.0,1028,1790.76677
37.0,1625,1798.534274
40.0,1625,1806.290277
39.0,1664,1814.308354
40.0,1683,1822.419882
40.0,1785,1830.97773
40.0,879,1835.191302
39.0,983,1839.936071
40.0,1027,1844.842685
40.0,1015,1849.767308
36.0,1078,1854.94002
39.0,1590,1862.592748
40.0,1584,1870.239887
38.0,1631,1878.09946
40.0,1716,1886.343645
38.0,1720,1894.555326
40.0,966,1899.231355
40.0,939,1903.726836
36.0,998,1908.566913
40.0,1022,1913.50271
38.0,1089,1918.748849
36.0,1609,1926.561698
40.0,1610,1934.302843
39.0,1641,1942.200278
38.0,1722,1950.45975
39.0,1705,1959.491047
40.0,951,1963.987816
39.0,936,1968.533455
40.0,1046,1973.602374
40.0,1055,1978.663342
39.0,1075,1983.887631
40.0,1640,1991.950154
38.0,1679,2000.078283
37.0,1672,2008.079941
37.0,1694,2016.265053
40.0,1709,2024.665188
40.0,887,2028.975291
40.0,947,2033.553862
38.0,989,2038.262951
39.0,1077,2043.405427
35.0,1057,2048.64389
34.0,1607,2056.293578
38.0,1623,2064.05021
39.0,1629,2071.822484
40.0,1713,2080.116674
34.0,1744,2088.42145
37.0,963,2093.057215
39.0,927,2097.424454
40.0,962,2102.027501
40.0,1011,2106.879026
38.0,1072,2112.03569
40.0,1547,2119.450833
40.0,1623,2127.173852
39.0,1688,2135.203131
37.0,1737,2143.558684
40.0,1720,2151.783802
40.0,896,2156.083906
38.0,997,2160.809016
40.0,999,2165.601342
39.0,1049,2170.718274
39.0,1047,2175.666414
39.0,1606,2183.317593
40.0,1634,2191.147025
38.0,1707,2199.477426
35.0,1700,2207.584435
37.0,1701,2215.72523
40.0,896,2219.942761
40.0,976,2224.640319
40.0,1000,2229.489008
38.0,1036,2234.429968
40.0,1058,2240.233624
40.0,1589,2248.01396
40.0,1633,2255.86698
39.0,1664,2263.976915
39.0,1739,2272.372179
40.0,1713,2280.590906
40.0,884,2284.85481
38.0,978,2289.63583
40.0,993,2294.407252
39.0,1025,2299.350719
38.0,1085,2304.521169
34.0,1622,2312.306812
40.0,1596,2320.100067
37.0,1657,2328.060848
40.0,1712,2336.258043
39.0,1703,2344.447898
40.0,896,2348.999685
40.0,927,2353.373815
40.0,1001,2358.240201
37.0,989,2362.942211
39.0,1122,2368.292087
39.0,1623,2376.028415
40.0,1598,2383.754515
37.0,1640,2391.594553
40.0,1752,2399.92522
38.0,1775,2408.495543
40.0,938,2412.978564
36.0,970,2417.612277
40.0,1041,2422.567734
40.0,994,2427.357453
40.0,1033,2432.246457
40.0,1551,2439.779157
39.0,1640,2447.594927
40.0,1701,2455.682704
40.0,1673,2463.649184
33.0,1732,2472.078578
40.0,965,2476.719653
36.0,1009,2481.505171
38.0,998,2486.273498
40.0,1086,2491.469674
38.0,1074,2496.665447
40.0,1589,2504.300639
39.0,1672,2512.316837
40.0,1626,2520.101452
40.0,1702,2528.430408
40.0,1781,2536.928973
39.0,984,2541.614445
37.0,918,2546.028329
38.0,1005,2550.834276
40.0,1086,2555.997104
40.0,1122,2561.506201
40.0,1581,2569.096876
39.0,1667,2577.053075
38.0,1684,2585.067578
37.0,1739,2593.468738
38.0,1745,2601.779821
38.0,960,2606.389694
37.0,980,2611.019276
40.0,1012,2615.880513
36.0,1002,2620.792331
36.0,1074,2625.874063
39.0,1608,2633.601753
40.0,1627,2641.335527
39.0,1622,2649.254243
40.0,1678,2657.23877
40.0,1749,2665.595823
37.0,914,2669.948504
38.0,1002,2674.737372
39.0,975,2679.486897
40.0,1040,2684.436731
38.0,1035,2689.409544
40.0,1549,2696.819612
40.0,1650,2704.680304
40.0,1620,2712.52882
40.0,1746,2720.894268
39.0,1739,2729.164409
36.0,918,2733.53518
36.0,917,2738.012993
40.0,1014,2742.886566
40.0,1070,2748.019218
40.0,1047,2752.984741
40.0,1581,2760.522222
39.0,1656,2768.543191
37.0,1697,2776.660168
40.0,1680,2784.683905
38.0,1724,2792.927217
39.0,893,2797.264555
27.0,955,2801.867644
40.0,954,2806.372534
40.0,994,2811.146748
39.0,1034,2816.10063
40.0,1638,2823.897225
29.0,1626,2831.779138
40.0,1621,2839.830477
39.0,1686,2849.368179
40.0,1760,2858.694157
40.0,929,2863.567592
40.0,956,2868.646796
40.0,1023,2873.999985
40.0,1082,2879.599106
40.0,1051,2885.171241
40.0,1573,2893.351312
40.0,1608,2901.881215
39.0,1661,2910.581858
40.0,1659,2919.197304
37.0,1754,2928.457419
40.0,881,2933.115914
40.0,984,2938.225676
39.0,955,2943.259061
39.0,1028,2948.8164
39.0,1029,2954.159707
39.0,1567,2962.442039
39.0,1577,2970.727086
37.0,1618,2979.255808
40.0,1755,2988.668511
40.0,1761,2997.965668
40.0,976,3003.057612
40.0,934,3007.98068
38.0,1021,3013.307641
40.0,1039,3018.829227
35.0,1117,3024.850035
40.0,1608,3033.383423
40.0,1666,3042.301806
40.0,1685,3051.216495
39.0,1659,3059.925577
40.0,1784,3069.329145
40.0,887,3074.131277
40.0,963,3079.350239
40.0,1002,3084.696863
34.0,1012,3090.054912
40.0,1079,3095.758772
39.0,1618,3104.192214
37.0,1614,3114.018798
39.0,1663,3123.126386
40.0,1745,3133.232591
32.0,1783,3142.695814
40.0,930,3147.551149
30.0,1005,3152.595753
36.0,988,3157.596649
40.0,1080,3163.083084
40.0,1066,3168.547075
40.0,1593,3176.784062
39.0,1667,3185.169343
40.0,1627,3194.11168
40.0,1742,3202.827727
39.0,1717,3211.63403
38.0,942,3217.03882
40.0,949,3222.253758
40.0,1013,3227.180187
39.0,1086,3233.117452
40.0,1055,3238.904049
40.0,1606,3247.241691
37.0,1674,3255.918104
40.0,1633,3264.327476
40.0,1664,3273.031745
40.0,1746,3282.841607
39.0,880,3287.545168
40.0,965,3292.46575
40.0,967,3297.161781
40.0,1038,3302.19267
40.0,1064,3307.336508
40.0,1631,3315.503714
40.0,1676,3324.490919
40.0,1676,3333.56164
40.0,1723,3342.207932
40.0,1769,3351.287835
34.0,929,3355.982474
40.0,997,3361.026596
40.0,1021,3366.329798
39.0,1007,3371.41087
40.0,1063,3376.769839
38.0,1638,3384.848293
38.0,1613,3393.065859
39.0,1661,3402.107138
40.0,1711,3410.979649
39.0,1696,3420.270217
39.0,911,3425.066286
36.0,963,3429.732219
37.0,980,3434.981938
39.0,1041,3440.068409
37.0,1028,3445.152847
38.0,1565,3453.25327
40.0,1605,3461.386089
37.0,1709,3470.214914
37.0,1685,3478.316561
38.0,1695,3486.44674
36.0,891,3490.896798
38.0,983,3496.10929
36.0,1019,3501.156345
40.0,1006,3506.5573
40.0,1067,3512.000843
40.0,1591,3520.57265
39.0,1667,3529.108188
38.0,1704,3537.994442
39.0,1723,3546.991436
40.0,1694,3555.169965
40.0,916,3559.54116
40.0,916,3563.939602
39.0,992,3568.736945
40.0,1058,3574.235853
39.0,1050,3579.950564
39.0,1623,3588.40192
36.0,1677,3597.226705
40.0,1636,3605.794618
40.0,1685,3615.04825
38.0,1737,3624.029136
37.0,932,3629.188359
39.0,946,3634.56251
40.0,1050,3640.555704
40.0,1087,3647.159638
40.0,1085,3653.227636
39.0,1573,3661.253909
39.0,1649,3669.722991
39.0,1637,3678.211415
39.0,1728,3688.252344
37.0,1780,3697.340398
40.0,923,3701.957253
40.0,945,3707.104849
39.0,953,3712.848202
40.0,1034,3718.498399
38.0,1123,3724.109829
38.0,1551,3731.946916
40.0,1586,3740.086591
40.0,1708,3750.231569
40.0,1662,3758.644897
38.0,1785,3767.673793
40.0,971,3772.607524
40.0,938,3777.380289
39.0,979,3782.401138
40.0,996,3787.510835
39.0,1107,3793.215998
40.0,1581,3801.75253
40.0,1607,3809.975933
40.0,1670,3818.442288
40.0,1713,3827.174558
40.0,1775,3836.85312
38.0,917,3841.921906
38.0,940,3846.929572
40.0,1050,3852.19493
40.0,1065,3857.715296
39.0,1053,3863.093108
39.0,1555,3870.983269
40.0,1609,3879.309097
38.0,1713,3888.121983
39.0,1677,3896.638638
36.0,1759,3905.500811
34.0,895,3910.045647
39.0,964,3914.98708
40.0,1042,3920.33458
40.0,1049,3925.715295
40.0,1095,3931.483776
39.0,1563,3940.272844
39.0,1598,3949.158311
39.0,1684,3957.638207
39.0,1710,3966.233183
35.0,1758,3975.100052
40.0,921,3979.800256
38.0,914,3984.793226
36.0,966,3990.216937
38.0,1042,3995.454792
36.0,1067,4000.849459
40.0,1635,4009.134053
39.0,1673,4017.700776
40.0,1629,4026.220728
32.0,1751,4035.863747
37.0,1739,4044.845994
39.0,896,4049.61923
38.0,917,4055.049529
39.0,966,4061.075471
40.0,1047,4066.57485
38.0,1118,4072.561292
40.0,1577,4080.905594
40.0,1645,4089.278281
39.0,1620,4097.601891
40.0,1717,4106.377301
40.0,1736,4115.148159
37.0,962,4120.040535
30.0,932,4124.86998
40.0,1028,4130.090885
40.0,1002,4135.156031
38.0,1038,4140.529694
33.0,1557,4148.418787
40.0,1655,4157.394817
40.0,1701,4166.478245
36.0,1737,4175.748689
35.0,1758,4185.437068
39.0,916,4190.309197
40.0,1011,4195.345355
38.0,1055,4201.168688
38.0,1055,4206.845518
40.0,1103,4212.534666
40.0,1550,4221.295218
39.0,1599,4229.817104
40.0,1620,4237.965208
40.0,1670,4246.60415
40.0,1789,4255.689282
40.0,892,4260.146923
39.0,1018,4265.2818
40.0,1013,4270.460312
40.0,996,4275.657355
40.0,1091,4281.613826
39.0,1583,4290.714234
38.0,1688,4299.09101
39.0,1650,4307.067874
31.0,1722,4315.412365
36.0,1751,4323.910557
38.0,876,4328.090072
39.0,990,4332.86768
39.0,1012,4337.700176
32.0,1080,4342.944623
38.0,1038,4348.016116
40.0,1599,4355.69747
37.0,1650,4363.886033
40.0,1615,4372.482135
37.0,1666,4380.85496
39.0,1691,4389.991762
40.0,959,4395.411573
39.0,932,4400.305625
40.0,955,4405.073572
39.0,1019,4410.27877
40.0,1128,4415.964007
37.0,1584,4423.927746
39.0,1631,4432.24411
39.0,1633,4440.463942
38.0,1740,4449.202705
37.0,1799,4458.288787
40.0,930,4462.945452
40.0,921,4467.579821
40.0,1019,4472.742464
40.0,1033,4477.917699
39.0,1049,4483.189233
40.0,1605,4491.392253
37.0,1589,4499.391642
40.0,1713,4508.022229
40.0,1753,4516.909883
39.0,1715,4525.518705
35.0,960,4530.341265
40.0,973,4535.205351
33.0,1038,4540.45532
39.0,1049,4545.723127
37.0,1120,4551.335993
40.0,1551,4559.074942
37.0,1605,4567.115549
40.0,1648,4575.403094
35.0,1697,4584.191411
35.0,1755,4593.289431
40.0,918,4598.023693
40.0,964,4602.992487
36.0,1035,4608.341904
39.0,1003,4613.504375
40.0,1029,4618.854313
39.0,1595,4627.062346
39.0,1580,4634.918627
39.0,1649,4643.240856
40.0,1671,4651.754889
32.0,1782,4660.758352
40.0,955,4665.581471
40.0,916,4670.180795
39.0,961,4675.047955
40.0,1087,4680.589793
29.0,1119,4686.217289
36.0,1564,4694.036972
40.0,1678,4702.493741
40.0,1688,4711.001283
38.0,1705,4719.672703
39.0,1740,4728.437136
37.0,881,4732.965018
40.0,1003,4738.009774
40.0,1001,4743.039023
40.0,1063,4748.435533
38.0,1032,4753.650389
37.0,1599,4761.657891
36.0,1662,4769.955056
38.0,1632,4778.109858
39.0,1673,4787.135309
40.0,1699,4795.784208
39.0,916,4800.705353
39.0,981,4805.654225
40.0,960,4810.544358
40.0,998,4815.562852
40.0,1081,4821.121111
40.0,1609,4829.21193
37.0,1659,4837.563885
36.0,1641,4845.798634
40.0,1679,4854.191092
29.0,1728,4862.919992
39.0,939,4867.619329
38.0,992,4872.640473
40.0,981,4877.607646
37.0,1073,4883.046471
40.0,1032,4888.217641
39.0,1606,4896.311707
40.0,1592,4904.471437
39.0,1643,4912.761105
40.0,1735,4921.498827
38.0,1731,4930.170597
38.0,888,4934.625328
39.0,916,4939.284512
38.0,988,4944.231647
39.0,1053,4949.51978
37.0,1056,4954.816065
40.0,1616,4962.924353
39.0,1666,4971.305149
39.0,1662,4979.652054
39.0,1716,4988.397576
40.0,1776,4997.294139
40.0,887,5001.878945
39.0,940,5006.587263
39.0,1011,5011.631555
40.0,1078,5017.004415
39.0,1110,5022.568173
40.0,1604,5030.666221
38.0,1660,5039.014501
37.0,1646,5047.326645
34.0,1687,5055.782473
39.0,1732,5064.559855
36.0,891,5069.067787
39.0,932,5073.764605
38.0,966,5078.60908
39.0,1040,5083.8263
39.0,1054,5089.18714
40.0,1568,5097.081543
40.0,1663,5105.568063
39.0,1636,5113.788766
38.0,1707,5122.385898
39.0,1694,5130.867996
40.0,972,5135.752345
34.0,946,5140.540942
39.0,1029,5145.709243
39.0,1000,5150.719454
39.0,1042,5155.927701
38.0,1565,5163.753478
39.0,1594,5172.678909
39.0,1652,5182.019897
40.0,1707,5191.826555
40.0,1735,5201.806857
38.0,879,5206.348551
36.0,989,5211.880144
38.0,962,5217.091104
40.0,1059,5222.568683
38.0,1110,5228.273266
38.0,1589,5236.240796
40.0,1657,5244.651868
37.0,1666,5253.084803
33.0,1667,5261.482212
40.0,1772,5270.508433
38.0,929,5275.236988
37.0,970,5280.190345
40.0,963,5285.035186
37.0,1011,5290.124912
38.0,1104,5295.744582
40.0,1599,5303.829748
38.0,1622,5312.07582
39.0,1687,5320.594782
40.0,1725,5329.399757
40.0,1749,5338.180553
39.0,913,5342.760912
39.0,1009,5347.900919
39.0,1023,5353.069769
36.0,1063,5358.426186
40.0,1070,5363.826586
40.0,1612,5371.965199
39.0,1663,5380.353725
40.0,1645,5388.663023
40.0,1731,5397.439605
40.0,1787,5406.534007
40.0,881,5410.969371
39.0,951,5415.76323
39.0,987,5420.752801
39.0,1086,5426.216609
38.0,1112,5431.864464
39.0,1602,5439.924301
40.0,1629,5448.14761
40.0,1660,5456.534309
39.0,1738,5465.346164
40.0,1745,5474.117848
38.0,950,5478.945399
39.0,952,5483.732725
40.0,1035,5488.933087
40.0,1046,5494.268643
37.0,1103,5499.813047
37.0,1577,5507.787804
39.0,1649,5516.126944
38.0,1637,5524.421126
40.0,1670,5532.918196
38.0,1703,5541.634564
40.0,926,5546.323448
36.0,982,5551.2846
39.0,1044,5556.47907
40.0,1046,5561.532189
40.0,1118,5567.296015
40.0,1605,5575.437311
39.0,1594,5583.460695
38.0,1699,5592.117572
40.0,1749,5600.945656
39.0,1778,5609.912174
39.0,915,5614.53604
39.0,950,5619.382776
39.0,954,5624.19448
37.0,1028,5629.440128
40.0,1112,5635.253311
39.0,1571,5643.343671
38.0,1618,5651.528782
40.0,1662,5659.951544
40.0,1717,5668.578723
40.0,1703,5677.216793
34.0,930,5681.995199
40.0,1002,5687.066358
39.0,961,5691.940927
40.0,1072,5697.416903
